"country","iso2c","iso3c","year","status","lastupdated","gni_per_capita","gdp_per_capita","population","trade_gdp","region","capital","longitude","latitude","income","lending"
"Tonga","TO","TON",2019,"","2025-04-15",4940,4676.84790348236,105669,90.3147767761719,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA"
"Tonga","TO","TON",2022,"","2025-04-15",5260,4933.07479143113,105042,75.3152309447865,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA"
"Tonga","TO","TON",2020,"","2025-04-15",5130,4700.44932800575,105704,83.4579911695786,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA"
"Tonga","TO","TON",2021,"","2025-04-15",5240,4912.57950603175,105490,66.1742943253212,"East Asia & Pacific","Nuku'alofa","-175.216","-21.136","Upper middle income","IDA"
"Trinidad and Tobago","TT","TTO",2019,"","2025-04-15",17540,17431.0269266696,1363985,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"Trinidad and Tobago","TT","TTO",2020,"","2025-04-15",15180,15224.5083495616,1366725,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"Trinidad and Tobago","TT","TTO",2021,"","2025-04-15",16370,17912.5106245714,1367558,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"Trinidad and Tobago","TT","TTO",2018,"","2025-04-15",17090,18076.3565550233,1359193,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"Trinidad and Tobago","TT","TTO",2023,"","2025-04-15",21000,20016.1503008736,1367510,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"Trinidad and Tobago","TT","TTO",2022,"","2025-04-15",17930,22004.1997884125,1365805,NA,"Latin America & Caribbean","Port-of-Spain","-61.4789","10.6596","High income","IBRD"
"Tunisia","TN","TUN",2019,"","2025-04-15",3590,3528.87213306798,11875081,102.334485111325,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD"
"Tunisia","TN","TUN",2020,"","2025-04-15",3270,3548.65363663803,11974057,84.3315724158822,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD"
"Tunisia","TN","TUN",2018,"","2025-04-15",3700,3628.10366464236,11765514,103.875276030995,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD"
"Tunisia","TN","TUN",2023,"","2025-04-15",3840,3977.69516639644,12200431,107.177771617081,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD"
"Tunisia","TN","TUN",2021,"","2025-04-15",3630,3885.28166485296,12048622,94.0959550633947,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD"
"Tunisia","TN","TUN",2022,"","2025-04-15",3880,3678.40023411347,12119334,112.441001996161,"Middle East & North Africa","Tunis","10.21","36.7899","Lower middle income","IBRD"
"Turkiye","TR","TUR",2018,"","2025-04-15",10650,9568.83506330228,81407204,62.6142185426845,"Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"Turkiye","TR","TUR",2020,"","2025-04-15",9160,8638.73903848102,83384680,61.3437557667653,"Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"Turkiye","TR","TUR",2021,"","2025-04-15",10010,9743.21277804855,84147318,71.0824439613318,"Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"Turkiye","TR","TUR",2022,"","2025-04-15",10640,10674.504157865,84979913,81.170129694525,"Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"Turkiye","TR","TUR",2019,"","2025-04-15",9800,9215.44049888114,82579440,63.1932929004145,"Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"Turkiye","TR","TUR",2023,"","2025-04-15",11730,13105.6585678319,85325965,66.2766047093165,"Europe & Central Asia","Ankara","32.3606","39.7153","Upper middle income","IBRD"
"Turkmenistan","TM","TKM",2019,"","2025-04-15",6450,6648.0348960628,6803944,44.2857594037204,"Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"Turkmenistan","TM","TKM",2020,"","2025-04-15",6740,6592.60146027748,6949912,35.9365938526967,"Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"Turkmenistan","TM","TKM",2021,"","2025-04-15",7200,7051.20211079213,7092043,33.0581170797482,"Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"Turkmenistan","TM","TKM",2023,"","2025-04-15",8250,8232.65225980002,7364438,34.0992738017257,"Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"Turkmenistan","TM","TKM",2022,"","2025-04-15",7780,8156.35211950774,7230193,37.3609509597775,"Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"Turkmenistan","TM","TKM",2018,"","2025-04-15",5930,6125.05169712085,6655524,50.9002726399821,"Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"Turks and Caicos Islands","TC","TCA",2018,"","2025-04-15",26550,27160.1579568902,41559,NA,"Latin America & Caribbean","Grand Turk","-71.141389","21.4602778","High income","Not classified"
"Turks and Caicos Islands","TC","TCA",2019,"","2025-04-15",26920,27273.4376992357,43166,NA,"Latin America & Caribbean","Grand Turk","-71.141389","21.4602778","High income","Not classified"
"Turks and Caicos Islands","TC","TCA",2020,"","2025-04-15",19010,17452.6578046047,44386,NA,"Latin America & Caribbean","Grand Turk","-71.141389","21.4602778","High income","Not classified"
"Turks and Caicos Islands","TC","TCA",2021,"","2025-04-15",21460,23114.7902123091,45243,NA,"Latin America & Caribbean","Grand Turk","-71.141389","21.4602778","High income","Not classified"
"Turks and Caicos Islands","TC","TCA",2022,"","2025-04-15",24230,26802.0673752091,45847,NA,"Latin America & Caribbean","Grand Turk","-71.141389","21.4602778","High income","Not classified"
"Turks and Caicos Islands","TC","TCA",2023,"","2025-04-15",26490,30348.8114409139,46198,NA,"Latin America & Caribbean","Grand Turk","-71.141389","21.4602778","High income","Not classified"
"Tuvalu","TV","TUV",2020,"","2025-04-15",6880,4976.11254109571,10399,NA,"East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"Tuvalu","TV","TUV",2021,"","2025-04-15",7510,5905.08198095343,10194,NA,"East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"Tuvalu","TV","TUV",2022,"","2025-04-15",8100,5911.32727055301,9992,NA,"East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"Tuvalu","TV","TUV",2023,"","2025-04-15",8770,6344.7750188689,9816,NA,"East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"Tuvalu","TV","TUV",2018,"","2025-04-15",6230,4466.12034928245,10751,NA,"East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"Tuvalu","TV","TUV",2019,"","2025-04-15",6880,5115.13075950206,10581,NA,"East Asia & Pacific","Funafuti","179.089567","-8.6314877","Upper middle income","IDA"
"Uganda","UG","UGA",2020,"","2025-04-15",820,845.766463890124,44457152,37.0006923916369,"Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"Uganda","UG","UGA",2021,"","2025-04-15",860,882.791717542504,45910930,41.7136307424781,"Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"Uganda","UG","UGA",2018,"","2025-04-15",770,792.16570022814,41565831,36.6384055999567,"Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"Uganda","UG","UGA",2019,"","2025-04-15",810,822.057058189153,42999637,39.3610539647435,"Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"Uganda","UG","UGA",2023,"","2025-04-15",970,1002.30913917142,48656601,33.3416963302219,"Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"Uganda","UG","UGA",2022,"","2025-04-15",930,963.067314117178,47312719,34.5053019270937,"Sub-Saharan Africa","Kampala","32.5729","0.314269","Low income","IDA"
"Ukraine","UA","UKR",2023,"","2025-04-15",4950,5069.703125,37732836,78.0981136693013,"Europe & Central Asia","Kiev","30.5038","50.4536","Upper middle income","IBRD"
"Ukraine","UA","UKR",2019,"","2025-04-15",3270,3619.86157226563,44957458,90.5112342910763,"Europe & Central Asia","Kiev","30.5038","50.4536","Upper middle income","IBRD"
"Ukraine","UA","UKR",2022,"","2025-04-15",3930,4199.6708984375,41048766,87.3965139907244,"Europe & Central Asia","Kiev","30.5038","50.4536","Upper middle income","IBRD"
"Ukraine","UA","UKR",2018,"","2025-04-15",2720,3059.0517578125,45208907,99.1998150718675,"Europe & Central Asia","Kiev","30.5038","50.4536","Upper middle income","IBRD"
"Ukraine","UA","UKR",2020,"","2025-04-15",3530,3709.76928710938,44680014,79.1564523761815,"Europe & Central Asia","Kiev","30.5038","50.4536","Upper middle income","IBRD"
"Ukraine","UA","UKR",2021,"","2025-04-15",4060,4775.94580078125,44298640,82.69796136345,"Europe & Central Asia","Kiev","30.5038","50.4536","Upper middle income","IBRD"
"United Arab Emirates","AE","ARE",2018,"","2025-04-15",43370,45689.8570040215,9346701,159.642777284235,"Middle East & North Africa","Abu Dhabi","54.3705","24.4764","High income","Not classified"
"United Arab Emirates","AE","ARE",2021,"","2025-04-15",42640,43360.0211014806,9575152,186.108932599898,"Middle East & North Africa","Abu Dhabi","54.3705","24.4764","High income","Not classified"
"United Arab Emirates","AE","ARE",2022,"","2025-04-15",46070,49899.0652978649,10074977,188.945461747377,"Middle East & North Africa","Abu Dhabi","54.3705","24.4764","High income","Not classified"
"United Arab Emirates","AE","ARE",2019,"","2025-04-15",45070,44251.4541390148,9445785,170.06811882535,"Middle East & North Africa","Abu Dhabi","54.3705","24.4764","High income","Not classified"
"United Arab Emirates","AE","ARE",2020,"","2025-04-15",41100,37173.8754100281,9401038,185.28055243871,"Middle East & North Africa","Abu Dhabi","54.3705","24.4764","High income","Not classified"
"United Arab Emirates","AE","ARE",2023,"","2025-04-15",49020,49040.6947525825,10483751,202.332535998586,"Middle East & North Africa","Abu Dhabi","54.3705","24.4764","High income","Not classified"
"United Kingdom","GB","GBR",2023,"","2025-04-15",47700,49463.8554617343,68350000,63.878877761965,"Europe & Central Asia","London","-0.126236","51.5002","High income","Not classified"
"United Kingdom","GB","GBR",2019,"","2025-04-15",43240,42662.5353740311,66836327,64.6651336372235,"Europe & Central Asia","London","-0.126236","51.5002","High income","Not classified"
"United Kingdom","GB","GBR",2020,"","2025-04-15",38770,40201.6812422928,67081234,58.7811375973028,"Europe & Central Asia","London","-0.126236","51.5002","High income","Not classified"
"United Kingdom","GB","GBR",2018,"","2025-04-15",42020,43203.8141057739,66460344,64.542648250433,"Europe & Central Asia","London","-0.126236","51.5002","High income","Not classified"
"United Kingdom","GB","GBR",2021,"","2025-04-15",45510,46896.8662432834,67026292,58.5845366237858,"Europe & Central Asia","London","-0.126236","51.5002","High income","Not classified"
"United Kingdom","GB","GBR",2022,"","2025-04-15",48520,45935.9276473925,67791000,68.8805301397863,"Europe & Central Asia","London","-0.126236","51.5002","High income","Not classified"
"United States","US","USA",2018,"","2025-04-15",63360,63201.0458483771,326838199,27.4453591302618,"North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"United States","US","USA",2019,"","2025-04-15",66220,65604.6815198734,328329953,26.2584806245428,"North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"United States","US","USA",2022,"","2025-04-15",77460,78035.1753604212,333271411,26.891689830077,"North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"United States","US","USA",2023,"","2025-04-15",80450,82769.4122114216,334914895,24.8993631439946,"North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"United States","US","USA",2020,"","2025-04-15",64620,64411.3731779373,331526933,23.0797778694073,"North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"United States","US","USA",2021,"","2025-04-15",71500,71318.3073592183,332048977,25.2136560307765,"North America","Washington D.C.","-77.032","38.8895","High income","Not classified"
"Upper middle income","XT","",2020,"","2025-04-15",8427.44636979458,8228.64336599657,2792212417,43.1286812711151,NA,NA,NA,NA,NA,NA
"Upper middle income","XT","",2021,"","2025-04-15",9333.25329709257,9770.29069696583,2803460465,48.2023534301766,NA,NA,NA,NA,NA,NA
"Upper middle income","XT","",2022,"","2025-04-15",10025.7234841097,10156.7047182966,2810662434,51.3582045730557,NA,NA,NA,NA,NA,NA
"Upper middle income","XT","",2023,"","2025-04-15",10563.3233292247,10451.3445525827,2816864459,47.1346054493027,NA,NA,NA,NA,NA,NA
"Upper middle income","XT","",2019,"","2025-04-15",8654.48754362856,8551.4409621973,2777172392,45.154887679809,NA,NA,NA,NA,NA,NA
"Upper middle income","XT","",2018,"","2025-04-15",8218.31736855563,8473.68198859219,2758643432,47.0172362994196,NA,NA,NA,NA,NA,NA
"Uruguay","UY","URY",2018,"","2025-04-15",17700,19249.9401532664,3394534,47.7913610689275,"Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"Uruguay","UY","URY",2019,"","2025-04-15",18390,18315.7352857194,3397206,49.7448699575412,"Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"Uruguay","UY","URY",2020,"","2025-04-15",16140,15789.6857422214,3398968,46.6861478026171,"Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"Uruguay","UY","URY",2021,"","2025-04-15",16200,17888.211510172,3396695,56.823738109386,"Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"Uruguay","UY","URY",2022,"","2025-04-15",17830,20691.9738991763,3390913,58.8336177106898,"Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"Uruguay","UY","URY",2023,"","2025-04-15",19700,22797.8111731861,3388081,51.7334881614305,"Latin America & Caribbean","Montevideo","-56.0675","-34.8941","High income","IBRD"
"Uzbekistan","UZ","UZB",2018,"","2025-04-15",2340,1813.08530813664,32373490,64.1381394985722,"Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"Uzbekistan","UZ","UZB",2019,"","2025-04-15",2150,2041.38480729431,32964701,64.9639227632407,"Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"Uzbekistan","UZ","UZB",2020,"","2025-04-15",2000,1978.28051860763,33586372,56.0515308349971,"Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"Uzbekistan","UZ","UZB",2021,"","2025-04-15",2250,2258.51964119278,34243696,57.4589716973222,"Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"Uzbekistan","UZ","UZB",2022,"","2025-04-15",2490,2578.66689394219,34938955,63.869253404655,"Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"Uzbekistan","UZ","UZB",2023,"","2025-04-15",2700,2849.51461071911,35652307,64.3773146420481,"Europe & Central Asia","Tashkent","69.269","41.3052","Lower middle income","Blend"
"Vanuatu","VU","VUT",2018,"","2025-04-15",3250,3206.68930842127,285259,98.3408089548684,"East Asia & Pacific","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"Vanuatu","VU","VUT",2019,"","2025-04-15",3740,3207.44650452083,291985,99.3829688227082,"East Asia & Pacific","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"Vanuatu","VU","VUT",2020,"","2025-04-15",3390,3042.98711598286,298858,62.9663867948803,"East Asia & Pacific","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"Vanuatu","VU","VUT",2021,"","2025-04-15",3500,3107.20312858002,305868,61.8209434451996,"East Asia & Pacific","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"Vanuatu","VU","VUT",2022,"","2025-04-15",3730,3265.39645133096,313046,70.7641815853524,"East Asia & Pacific","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"Vanuatu","VU","VUT",2023,"","2025-04-15",3820,3515.23633611798,320409,NA,"East Asia & Pacific","Port-Vila","168.321","-17.7404","Lower middle income","IDA"
"Viet Nam","VN","VNM",2018,"","2025-04-15",3020,3222.31003125366,96237319,164.663936775892,"East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD"
"Viet Nam","VN","VNM",2019,"","2025-04-15",3290,3440.90025375434,97173776,164.704215031408,"East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD"
"Viet Nam","VN","VNM",2020,"","2025-04-15",3400,3534.03953482647,98079191,163.245862814935,"East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD"
"Viet Nam","VN","VNM",2021,"","2025-04-15",3540,3704.1935590038,98935098,186.675832836814,"East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD"
"Viet Nam","VN","VNM",2022,"","2025-04-15",3960,4116.38576094153,99680655,183.789541097223,"East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD"
"Viet Nam","VN","VNM",2023,"","2025-04-15",4110,4282.08851724506,100352192,166.323605042338,"East Asia & Pacific","Hanoi","105.825","21.0069","Lower middle income","IBRD"
"West Bank and Gaza","PS","PSE",2018,"","2025-04-15",4190,3562.33094270256,4569087,71.4012754506469,"Middle East & North Africa","","","","Lower middle income","Not classified"
"West Bank and Gaza","PS","PSE",2019,"","2025-04-15",4200,3656.85827137011,4685306,68.9934922812035,"Middle East & North Africa","","","","Lower middle income","Not classified"
